Sample Name,WGS84-long,WGS84-lat,Elevation(m),Rock Type,Sample Description,Sample Age,Uncertainty (+),Uncertainty (-),Age Interpretation,Isotopic System,Mineral Analyzed,Method,Lab,Primary Reference,Authors
EP-96-66-1,-129.7689359,55.38099909,,Sedimentary,light to medium gray coarse-grained sandstone,220,0.8,0.8,Detrital,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Evenchick, C.A. and McNicoll, V.J."
EP-96-66-1,-129.7689359,55.38099909,,Sedimentary,light to medium gray coarse-grained sandstone,200.4,0.5,0.5,Detrital,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Evenchick, C.A. and McNicoll, V.J."
EP-96-66-1,-129.7689359,55.38099909,,Sedimentary,light to medium gray coarse-grained sandstone,205.7,1.1,1.1,Detrital,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Evenchick, C.A. and McNicoll, V.J."
EP-96-66-1,-129.7689359,55.38099909,,Sedimentary,light to medium gray coarse-grained sandstone,187.3,0.9,0.9,Detrital,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Evenchick, C.A. and McNicoll, V.J."
EP-96-66-1,-129.7689359,55.38099909,,Sedimentary,light to medium gray coarse-grained sandstone,199.6,0.4,0.4,Detrital,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Evenchick, C.A. and McNicoll, V.J."
EP-96-66-1,-129.7689359,55.38099909,,Sedimentary,light to medium gray coarse-grained sandstone,185.7,0.8,0.8,Detrital,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Evenchick, C.A. and McNicoll, V.J."
EP-96-322-1,-129.921782,55.37563794,,Plutonic,sheared granite,176.9,0.2,0.2,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Evenchick, C.A. and McNicoll, V.J."
EP-96-319-14,-129.9108511,55.4685473,,Sedimentary,conglomerate,601,28,28,Detrital,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Evenchick, C.A. and McNicoll, V.J."
EP-96-319-14,-129.9108511,55.4685473,,Sedimentary,conglomerate,1086,7,7,Detrital,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Evenchick, C.A. and McNicoll, V.J."
EP-96-319-14,-129.9108511,55.4685473,,Sedimentary,conglomerate,988,7,7,Detrital,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Evenchick, C.A. and McNicoll, V.J."
EP-96-319-14,-129.9108511,55.4685473,,Sedimentary,conglomerate,518,14,14,Detrital,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Evenchick, C.A. and McNicoll, V.J."
EP-96-319-14,-129.9108511,55.4685473,,Sedimentary,conglomerate,598,29,29,Detrital,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Evenchick, C.A. and McNicoll, V.J."
EP-96-319-14,-129.9108511,55.4685473,,Sedimentary,conglomerate,1010,3,3,Detrital,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Evenchick, C.A. and McNicoll, V.J."
EP-96-319-14,-129.9108511,55.4685473,,Sedimentary,conglomerate,189.3,1.6,1.6,Detrital,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Evenchick, C.A. and McNicoll, V.J."
EP-96-319-14,-129.9108511,55.4685473,,Sedimentary,conglomerate,1070,5,5,Detrital,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Evenchick, C.A. and McNicoll, V.J."
Index,-117.1977716,50.66244278,,Plutonic,felsic dyke,146,15,15,Minimum age,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Smith, M.T. and Gehrels, G.E."
KB-99-18-7-3,-118.8736453,50.47235082,1280,Plutonic,biotite-phyric rhyolite dike,48.2,0.5,0.5,Igneous crystallization age,Ar/Ar,Biotite,unkown,Geological Survey of Canada,"Unpublished M.Sc. thesis, Simon Fraser University, Burnaby, British Columbia","Breitsprecher, K."
PCA-141-86,-118.2515831,49.46912375,1716,Plutonic,weak to moderately foliated biotite leucogranite,56,1,1,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-155-86,-117.3813603,49.73656275,,Plutonic,fractured coarse-grained biotite granite,48,5,5,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-349-86,-118.1449945,51.03744797,1985,Plutonic,leucogranite,71,1,1,Igneous crystallization age,U/Pb,Zircon+Monazite,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-109-86,-117.8765178,51.13329298,,Metamorphic,strongly deformed orthogneiss,358,6,6,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-M47-87,-118.9685823,51.58675834,,Metamorphic,foliated hornblende-biotite granodiorite gneiss,359,3,3,Igneous crystallization age,U/Pb,Zircon+Titanite,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
2090-RA-1,-116.7831605,49.21439386,1886,Plutonic,biotite granodiorite,76,6,6,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-155-86,-117.3813603,49.73656275,,Plutonic,fractured coarse-grained biotite granite,157,3,3,Inheritance,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-M47-87,-118.9685823,51.58675834,,Metamorphic,foliated hornblende-biotite granodiorite gneiss,63,,,Pb-loss,U/Pb,Zircon+Titanite,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-M47-87,-118.9685823,51.58675834,,Metamorphic,foliated hornblende-biotite granodiorite gneiss,63,,,Pb-loss,U/Pb,Allanite,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
RB-21,-117.9093141,51.31109209,2495,Plutonic,K-feldspar megacrystic quartz monzonite,168,2,2,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Brown, R.L., McNicoll, V.J., Parrish, R.R. and Scammell, R.J."
R502,-118.161361,51.37747557,2200,Plutonic,K-feldspar megacrystic quartz monzonite,168,3,3,Igneous crystallization age,U/Pb,Zircon+Titanite,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Brown, R.L., McNicoll, V.J., Parrish, R.R. and Scammell, R.J."
L882RA-1-83,-116.9460835,49.52467076,,Plutonic,medium-grained foliated leucotonalite,144,24,24,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Current research, Part A, Geological Survey of Canada, Paper 93-1A","Brown, R.L., McNicoll, V.J., Parrish, R.R. and Scammell, R.J."
L873RA-1-83,-116.9472017,49.43577502,,Plutonic,weakly folated fine- to medium-grained leucogranodiorite,112,20,20,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Current research, Part A, Geological Survey of Canada, Paper 93-1A","Brown, R.L., McNicoll, V.J., Parrish, R.R. and Scammell, R.J."
L274RA-1-81,-116.9596998,49.4838308,,Metamorphic,dark-green medium-grained well-foliated amphibolite,98.5,7.5,7.5,Cooling 500°C,Ar/Ar,Hornblende,unkown,Queens University,"Current research, Part A, Geological Survey of Canada, Paper 93-1A","Brown, R.L., McNicoll, V.J., Parrish, R.R. and Scammell, R.J."
L734FA-1-82,-116.9752531,49.49632901,,Metamorphic,amphibolite boudin,131,1,1,Cooling 500°C,Ar/Ar,Hornblende,unkown,Queens University,"Current research, Part A, Geological Survey of Canada, Paper 93-1A","Brown, R.L., McNicoll, V.J., Parrish, R.R. and Scammell, R.J."
H-11,-117.0899418,49.36776797,,Plutonic,,110.09,0.72,0.72,Cooling 280°C,Ar/Ar,Biotite,unkown,Queens University,"Unpublished Ph.D. thesis, Queen's University, Kingston, Ontario","Archibald, D.A."
L882RA-1-83,-116.9460835,49.52467076,,Plutonic,medium-grained foliated leucotonalite,117,4,1,Igneous cooling age,U/Pb,Titanite+Allanite,unkown,Geological Survey of Canada,"Current research, Part A, Geological Survey of Canada, Paper 93-1A","Brown, R.L., McNicoll, V.J., Parrish, R.R. and Scammell, R.J."
L873RA-1-83,-116.9472017,49.43577502,,Plutonic,weakly folated fine- to medium-grained leucogranodiorite,111,5,5,Igneous cooling age,U/Pb,Allanite,unkown,Geological Survey of Canada,"Current research, Part A, Geological Survey of Canada, Paper 93-1A","Brown, R.L., McNicoll, V.J., Parrish, R.R. and Scammell, R.J."
PCA-64-85,-117.882091,49.45364234,1525,Plutonic,hornblende quartz diorite,193,1,1,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-452-83-SY,-117.5383871,49.62980298,550,Plutonic,hornblende leucocratic quartz syenite,170.5,0.5,0.5,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-34A-85,-117.8499743,49.31175021,1420,Plutonic,hornblende ±clinopyroxene ±biotite leucocratic syenite or syenodiorite,170,1,1,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
NB-7,-117.1177816,49.61660345,,Plutonic,hornblende-biotite granodiorite,165,5,5,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-251-85,-117.7104542,49.93743145,2225,Plutonic,hb bi granodiorite,165,5,5,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-RRE-83,-117.647056,50.07526893,1920,Plutonic,hornblende granodiorite,152.5,2.5,2.5,Geological error,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-RRW-83,-117.816156,50.07510262,,Plutonic,hornblende granodiorite,167,3,3,Igneous crystallization age,U/Pb,Titanite,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-27-85,-117.7402331,49.19557497,914.4,Plutonic,hornblende-biotite quartz diorite,164.5,1.5,1.5,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-35-84,-117.7856685,49.33424362,455,Plutonic,diorite,165,5,5,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-SCS-83,-117.6276351,50.00173197,1585,Plutonic,biotite quartz monzonite,84,4,4,Igneous crystallization age,U/Pb,Zircon+Allanite,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-264-85,-116.4584404,49.98868344,595,Plutonic,hornblende K-feldspar megacrystic quartz monzonite,79,2,2,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-WHAT-83,-117.9337995,49.96193187,,Plutonic,hb bi branodiorite,79.5,0.5,0.5,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-56-84,-117.689823,49.27189774,730,Plutonic,biotite granite-quartz monzonite,62,8,8,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-104-85,-116.5803311,49.72114862,1705,Plutonic,hornblende-biotite quartz monzonite,73,1,1,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-21-84D,-117.8602972,49.34357999,455,Volcanic,mafic dyke (recrystallized),50,50,50,Igneous crystallization age,U/Pb,Zircon,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-452-83-SY,-117.5383871,49.62980298,550,Plutonic,hornblende leucocratic quartz syenite,168,2,2,Igneous cooling age,U/Pb,Titanite,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-251-85,-117.7104542,49.93743145,2225,Plutonic,hb bi granodiorite,144.6,1.1,1.1,Igneous cooling age,U/Pb,Titanite,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-251-85,-117.7104542,49.93743145,2225,Plutonic,hb bi granodiorite,120,3,3,Cooling 500°C,Ar/Ar,Hornblende,unkown,Queens University,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-264-85,-116.4584404,49.98868344,595,Plutonic,hornblende K-feldspar megacrystic quartz monzonite,72,1,1,Igneous cooling age,U/Pb,Titanite,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-WHAT-83,-117.9337995,49.96193187,,Plutonic,hb bi branodiorite,77,1,1,Igneous cooling age,U/Pb,Titanite,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
PCA-WHAT-83,-117.9337995,49.96193187,,Plutonic,hb bi branodiorite,77.5,2.5,2.5,Cooling 500°C,Ar/Ar,Hornblende,unkown,Geological Survey of Canada,"Radiogenic age and isotopic studies; Report 5, Geological Survey of Canada, Paper 91-2","Parrish, R.R."
Jack,-117.1261363,51.90832091,,Volcanic,"diatreme breccia - sample not described, see Pell (1994) for lithologic details of pipe",2684.5,1.9,1.9,Xenocryst,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Parrish, R.R. and Reichenbach, I."
Jack,-117.1261363,51.90832091,,Volcanic,"diatreme breccia - sample not described, see Pell (1994) for lithologic details of pipe",2052.9,2.1,2.1,Xenocryst,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Parrish, R.R. and Reichenbach, I."
Jack,-117.1261363,51.90832091,,Volcanic,"diatreme breccia - sample not described, see Pell (1994) for lithologic details of pipe",2058.4,1,1,Xenocryst,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Parrish, R.R. and Reichenbach, I."
Jack,-117.1261363,51.90832091,,Volcanic,"diatreme breccia - sample not described, see Pell (1994) for lithologic details of pipe",1856,1.5,1.5,Xenocryst,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Parrish, R.R. and Reichenbach, I."
Jack,-117.1261363,51.90832091,,Volcanic,"diatreme breccia - sample not described, see Pell (1994) for lithologic details of pipe",1923.1,1,1,Xenocryst,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Parrish, R.R. and Reichenbach, I."
Jack,-117.1261363,51.90832091,,Volcanic,"diatreme breccia - sample not described, see Pell (1994) for lithologic details of pipe",2370,1,1,Xenocryst,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Parrish, R.R. and Reichenbach, I."
Mark,-116.9761258,51.77998277,,Volcanic,"diatreme breccia - sample not described, see Pell (1994) for lithologic details of pipe",2564.4,1.3,1.3,Xenocryst,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Parrish, R.R. and Reichenbach, I."
Mark,-116.9761258,51.77998277,,Volcanic,"diatreme breccia - sample not described, see Pell (1994) for lithologic details of pipe",1523.5,1.7,1.7,Xenocryst,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Parrish, R.R. and Reichenbach, I."
Mark,-116.9761258,51.77998277,,Volcanic,"diatreme breccia - sample not described, see Pell (1994) for lithologic details of pipe",2548.8,1.5,1.5,Xenocryst,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Parrish, R.R. and Reichenbach, I."
Mark,-116.9761258,51.77998277,,Volcanic,"diatreme breccia - sample not described, see Pell (1994) for lithologic details of pipe",1826.9,5.3,5.3,Xenocryst,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Parrish, R.R. and Reichenbach, I."
Mike,-117.0094605,51.82497709,,Volcanic,"diatreme breccia - sample not described, see Pell (1994) for lithologic details of pipe",469.2,17,17,Xenocryst,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Parrish, R.R. and Reichenbach, I."
Mike,-117.0094605,51.82497709,,Volcanic,"diatreme breccia - sample not described, see Pell (1994) for lithologic details of pipe",1906.9,1.4,1.4,Xenocryst,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Parrish, R.R. and Reichenbach, I."
Mike,-117.0094605,51.82497709,,Volcanic,"diatreme breccia - sample not described, see Pell (1994) for lithologic details of pipe",1908.3,1,1,Xenocryst,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Parrish, R.R. and Reichenbach, I."
Mike,-117.0094605,51.82497709,,Volcanic,"diatreme breccia - sample not described, see Pell (1994) for lithologic details of pipe",1917,1.6,1.6,Xenocryst,U/Pb,Zircon,unkown,Geological Survey of Canada,Canadian Journal of Earth Sciences,"Parrish, R.R. and Reichenbach, I."
